# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:DeltaSigma 5:Sumwls_by_sumwl 6:rmin/2+rmax/2 7:DeltaSigma_cross 8:Sum_srcwt_per_lens 9:TotalSum_srcwt 10:SN_ErrDeltaSigma 11:SN_ErrDeltaSigma_cross 12:Jackknife_region 
-3.989700e-01 2.173853e+01 1.106814e+00 7.264806e-01 2.992307e+01 6.236978e-05 4.096780e-01 6.772700e-01 1.343159e+01 2.383570e+05 1.482023e+00 1.469323e+00 83
-1.989700e-01 3.046191e+01 2.760738e+00 1.807128e+00 1.685653e+01 1.555696e-04 6.492958e-01 -5.900090e-01 3.348501e+01 5.942250e+05 9.339221e-01 9.338081e-01 83
1.029996e-03 4.937849e+01 6.877869e+00 4.486995e+00 1.100480e+01 3.875729e-04 1.029065e+00 6.349112e-01 8.351076e+01 1.481982e+06 5.902770e-01 5.914346e-01 83
2.010300e-01 7.641730e+01 1.716634e+01 1.119983e+01 6.823079e+00 9.673359e-04 1.630957e+00 -2.448959e-01 2.084377e+02 3.698935e+06 3.734654e-01 3.737831e-01 83
4.010300e-01 1.006988e+02 4.298707e+01 2.807394e+01 3.586913e+00 2.422353e-03 2.584893e+00 3.361589e-01 5.219950e+02 9.263323e+06 2.357557e-01 2.359996e-01 83
6.010300e-01 1.319388e+02 1.078242e+02 7.041655e+01 1.873690e+00 6.075971e-03 4.096780e+00 1.052729e-01 1.308601e+03 2.322243e+07 1.488981e-01 1.488939e-01 83
8.010300e-01 2.138614e+02 2.698323e+02 1.762435e+02 1.213443e+00 1.520525e-02 6.492958e+00 1.563934e-02 3.273983e+03 5.810010e+07 9.407272e-02 9.410148e-02 83
1.001030e+00 3.151658e+02 6.738742e+02 4.400660e+02 7.161785e-01 3.797330e-02 1.029065e+01 1.036911e-02 8.171539e+03 1.450121e+08 5.955724e-02 5.955393e-02 83
1.201030e+00 5.599483e+02 1.677477e+03 1.095268e+03 5.112430e-01 9.452706e-02 1.630957e+01 -1.377028e-02 2.032116e+04 3.606194e+08 3.773923e-02 3.774475e-02 83
-5.989700e-01 1.183112e+01 4.520260e-01 2.944330e-01 4.018272e+01 2.553819e-05 2.584893e-01 4.941042e+00 5.491582e+00 9.720100e+04 2.350752e+00 2.356422e+00 84
-3.989700e-01 2.152838e+01 1.103440e+00 7.241723e-01 2.972826e+01 6.234126e-05 4.096780e-01 4.187992e-01 1.342672e+01 2.376530e+05 1.484855e+00 1.471558e+00 84
-1.989700e-01 3.050181e+01 2.750746e+00 1.799866e+00 1.694671e+01 1.554094e-04 6.492958e-01 -7.714062e-01 3.345350e+01 5.921270e+05 9.357558e-01 9.361642e-01 84
1.029996e-03 4.947966e+01 6.854229e+00 4.471527e+00 1.106549e+01 3.872446e-04 1.029065e+00 5.239458e-01 8.343079e+01 1.476725e+06 5.912464e-01 5.924428e-01 84
2.010300e-01 7.520492e+01 1.710414e+01 1.115925e+01 6.739246e+00 9.663356e-04 1.630957e+00 -2.057930e-01 2.082276e+02 3.685628e+06 3.741449e-01 3.744659e-01 84
4.010300e-01 1.001124e+02 4.284558e+01 2.798028e+01 3.577963e+00 2.420654e-03 2.584893e+00 3.416808e-01 5.215681e+02 9.231755e+06 2.361743e-01 2.364231e-01 84
6.010300e-01 1.347523e+02 1.074621e+02 7.018737e+01 1.919894e+00 6.071302e-03 4.096780e+00 1.085755e-01 1.307533e+03 2.314333e+07 1.491373e-01 1.491367e-01 84
8.010300e-01 2.141420e+02 2.689617e+02 1.756807e+02 1.218928e+00 1.519557e-02 6.492958e+00 4.983198e-03 3.271773e+03 5.791038e+07 9.422324e-02 9.425138e-02 84
1.001030e+00 3.019726e+02 6.716720e+02 4.386409e+02 6.884279e-01 3.794757e-02 1.029065e+01 1.825068e-02 8.165296e+03 1.445257e+08 5.965550e-02 5.965290e-02 84
1.201030e+00 5.567093e+02 1.672129e+03 1.091856e+03 5.098743e-01 9.447057e-02 1.630957e+01 -1.279403e-02 2.030634e+04 3.594222e+08 3.779849e-02 3.780434e-02 84
-5.989700e-01 1.189249e+01 4.547368e-01 2.961485e-01 4.015719e+01 2.562186e-05 2.584893e-01 5.135638e+00 5.508226e+00 9.776000e+04 2.346348e+00 2.350138e+00 85
-3.989700e-01 2.167605e+01 1.108610e+00 7.278743e-01 2.977993e+01 6.246392e-05 4.096780e-01 6.991392e-01 1.346090e+01 2.389040e+05 1.480842e+00 1.467761e+00 85
-1.989700e-01 3.058057e+01 2.766441e+00 1.810411e+00 1.689151e+01 1.558734e-04 6.492958e-01 -6.991847e-01 3.356913e+01 5.957850e+05 9.331981e-01 9.332475e-01 85
1.029996e-03 4.999906e+01 6.891404e+00 4.497410e+00 1.111730e+01 3.882918e-04 1.029065e+00 4.674017e-01 8.369918e+01 1.485493e+06 5.896118e-01 5.908065e-01 85
2.010300e-01 7.655945e+01 1.720348e+01 1.122752e+01 6.818908e+00 9.693192e-04 1.630957e+00 -2.106119e-01 2.089437e+02 3.708333e+06 3.730625e-01 3.733495e-01 85
4.010300e-01 1.017244e+02 4.308300e+01 2.814160e+01 3.614735e+00 2.427485e-03 2.584893e+00 3.483330e-01 5.232829e+02 9.287225e+06 2.355210e-01 2.357414e-01 85
6.010300e-01 1.359335e+02 1.080602e+02 7.059223e+01 1.925615e+00 6.088587e-03 4.096780e+00 9.444735e-02 1.311863e+03 2.328295e+07 1.487299e-01 1.487361e-01 85
8.010300e-01 2.202482e+02 2.704631e+02 1.766941e+02 1.246494e+00 1.523908e-02 6.492958e+00 8.037441e-03 3.282672e+03 5.826087e+07 9.396511e-02 9.399451e-02 85
1.001030e+00 3.094724e+02 6.754093e+02 4.411769e+02 7.014700e-01 3.805552e-02 1.029065e+01 1.886805e-02 8.192591e+03 1.454021e+08 5.949061e-02 5.948763e-02 85
1.201030e+00 5.580966e+02 1.681372e+03 1.098081e+03 5.082473e-01 9.473586e-02 1.630957e+01 -1.316637e-02 2.037403e+04 3.615982e+08 3.769601e-02 3.770157e-02 85
-5.989700e-01 1.187281e+01 4.551072e-01 2.963839e-01 4.005887e+01 2.561819e-05 2.584893e-01 5.016604e+00 5.504869e+00 9.779400e+04 2.345744e+00 2.350867e+00 86
-3.989700e-01 2.169256e+01 1.110486e+00 7.293607e-01 2.974189e+01 6.250978e-05 4.096780e-01 6.125981e-01 1.346226e+01 2.391570e+05 1.479299e+00 1.466569e+00 86
-1.989700e-01 3.079611e+01 2.769403e+00 1.812228e+00 1.699350e+01 1.558909e-04 6.492958e-01 -6.036683e-01 3.355440e+01 5.960940e+05 9.327700e-01 9.331316e-01 86
1.029996e-03 4.936083e+01 6.897333e+00 4.500067e+00 1.096891e+01 3.882540e-04 1.029065e+00 4.820436e-01 8.364909e+01 1.486026e+06 5.893760e-01 5.905942e-01 86
2.010300e-01 7.743379e+01 1.721970e+01 1.123569e+01 6.891767e+00 9.693046e-04 1.630957e+00 -2.100639e-01 2.088315e+02 3.709892e+06 3.729190e-01 3.732376e-01 86
4.010300e-01 1.017475e+02 4.312419e+01 2.816751e+01 3.612228e+00 2.427480e-03 2.584893e+00 3.057901e-01 5.230196e+02 9.291443e+06 2.354110e-01 2.356541e-01 86
6.010300e-01 1.350423e+02 1.081731e+02 7.065746e+01 1.911225e+00 6.089112e-03 4.096780e+00 1.084847e-01 1.311309e+03 2.329541e+07 1.486667e-01 1.486687e-01 86
8.010300e-01 2.205316e+02 2.706930e+02 1.768399e+02 1.247069e+00 1.523743e-02 6.492958e+00 -3.703802e-03 3.280742e+03 5.828239e+07 9.392694e-02 9.395896e-02 86
1.001030e+00 3.113476e+02 6.759501e+02 4.414867e+02 7.052252e-01 3.804954e-02 1.029065e+01 1.061205e-02 8.187332e+03 1.454479e+08 5.947172e-02 5.946720e-02 86
1.201030e+00 5.546264e+02 1.682758e+03 1.098901e+03 5.047100e-01 9.472320e-02 1.630957e+01 -1.342659e-02 2.036046e+04 3.617037e+08 3.768265e-02 3.768857e-02 86
-5.989700e-01 1.177689e+01 4.529902e-01 2.949456e-01 3.992903e+01 2.556522e-05 2.584893e-01 5.182138e+00 5.484170e+00 9.717400e+04 2.351884e+00 2.356984e+00 87
-3.989700e-01 2.141156e+01 1.104706e+00 7.253478e-01 2.951902e+01 6.234585e-05 4.096780e-01 7.248070e-01 1.341080e+01 2.376260e+05 1.483425e+00 1.470232e+00 87
-1.989700e-01 3.076495e+01 2.755248e+00 1.803444e+00 1.705900e+01 1.554968e-04 6.492958e-01 -7.366357e-01 3.342717e+01 5.922960e+05 9.348734e-01 9.350561e-01 87
1.029996e-03 4.961284e+01 6.864347e+00 4.477332e+00 1.108089e+01 3.874003e-04 1.029065e+00 6.269975e-01 8.335092e+01 1.476895e+06 5.908917e-01 5.921807e-01 87
2.010300e-01 7.591035e+01 1.713588e+01 1.118045e+01 6.789560e+00 9.670905e-04 1.630957e+00 -1.343450e-01 2.080713e+02 3.686815e+06 3.737923e-01 3.741427e-01 87
4.010300e-01 1.013158e+02 4.291741e+01 2.803020e+01 3.614522e+00 2.422112e-03 2.584893e+00 3.191507e-01 5.211535e+02 9.234319e+06 2.359555e-01 2.362010e-01 87
6.010300e-01 1.353593e+02 1.076422e+02 7.030427e+01 1.925335e+00 6.074961e-03 4.096780e+00 1.454091e-01 1.306478e+03 2.314949e+07 1.490054e-01 1.490064e-01 87
8.010300e-01 2.200331e+02 2.693884e+02 1.759654e+02 1.250434e+00 1.520336e-02 6.492958e+00 1.960199e-02 3.268734e+03 5.791870e+07 9.414810e-02 9.417674e-02 87
1.001030e+00 3.049987e+02 6.727530e+02 4.393658e+02 6.941793e-01 3.796789e-02 1.029065e+01 2.168537e-02 8.158503e+03 1.445605e+08 5.960632e-02 5.960196e-02 87
1.201030e+00 5.634828e+02 1.674795e+03 1.093607e+03 5.152517e-01 9.451972e-02 1.630957e+01 -1.401839e-02 2.028942e+04 3.595082e+08 3.776948e-02 3.777544e-02 87
-5.989700e-01 1.182612e+01 4.554771e-01 2.965870e-01 3.987404e+01 2.560011e-05 2.584893e-01 5.176156e+00 5.500169e+00 9.785900e+04 2.345733e+00 2.350123e+00 88
-3.989700e-01 2.180305e+01 1.110949e+00 7.290463e-01 2.990626e+01 6.244095e-05 4.096780e-01 6.251295e-01 1.344902e+01 2.392850e+05 1.480874e+00 1.467483e+00 88
-1.989700e-01 3.073625e+01 2.770962e+00 1.813512e+00 1.694847e+01 1.557420e-04 6.492958e-01 -6.387010e-01 3.352962e+01 5.965590e+05 9.322836e-01 9.325354e-01 88
1.029996e-03 4.977100e+01 6.903513e+00 4.504825e+00 1.104838e+01 3.880122e-04 1.029065e+00 6.616070e-01 8.361471e+01 1.487673e+06 5.891489e-01 5.902080e-01 88
2.010300e-01 7.664141e+01 1.723286e+01 1.124450e+01 6.815902e+00 9.685734e-04 1.630957e+00 -2.061068e-01 2.087088e+02 3.713347e+06 3.727752e-01 3.730833e-01 88
4.010300e-01 1.008089e+02 4.315777e+01 2.818974e+01 3.576084e+00 2.425684e-03 2.584893e+00 3.126317e-01 5.227068e+02 9.300000e+06 2.352998e-01 2.355505e-01 88
6.010300e-01 1.352046e+02 1.082561e+02 7.071212e+01 1.912043e+00 6.084540e-03 4.096780e+00 1.264841e-01 1.310446e+03 2.331545e+07 1.486055e-01 1.486045e-01 88
8.010300e-01 2.193742e+02 2.709131e+02 1.769847e+02 1.239509e+00 1.522668e-02 6.492958e+00 1.910412e-02 3.278763e+03 5.833576e+07 9.388580e-02 9.391615e-02 88
1.001030e+00 3.152894e+02 6.765465e+02 4.418855e+02 7.135093e-01 3.802532e-02 1.029065e+01 1.470203e-02 8.183146e+03 1.455945e+08 5.944380e-02 5.943820e-02 88
1.201030e+00 5.609039e+02 1.684145e+03 1.099828e+03 5.099922e-01 9.465742e-02 1.630957e+01 -1.047467e-02 2.034975e+04 3.620628e+08 3.766598e-02 3.767201e-02 88
-5.989700e-01 1.171294e+01 4.538533e-01 2.956536e-01 3.961710e+01 2.560960e-05 2.584893e-01 5.337548e+00 5.504288e+00 9.754700e+04 2.347890e+00 2.354130e+00 89
-3.989700e-01 2.151048e+01 1.107296e+00 7.270345e-01 2.958660e+01 6.248145e-05 4.096780e-01 5.608486e-01 1.346259e+01 2.385840e+05 1.481431e+00 1.468678e+00 89
-1.989700e-01 3.090129e+01 2.761154e+00 1.807320e+00 1.709785e+01 1.558037e-04 6.492958e-01 -7.465585e-01 3.355259e+01 5.946190e+05 9.339927e-01 9.339950e-01 89
1.029996e-03 4.966691e+01 6.880324e+00 4.489102e+00 1.106389e+01 3.882363e-04 1.029065e+00 5.419712e-01 8.366652e+01 1.482738e+06 5.901218e-01 5.914239e-01 89
2.010300e-01 7.687866e+01 1.717423e+01 1.120714e+01 6.859795e+00 9.690907e-04 1.630957e+00 -1.976983e-01 2.088469e+02 3.701185e+06 3.733750e-01 3.736627e-01 89
4.010300e-01 1.020843e+02 4.301392e+01 2.809621e+01 3.633385e+00 2.427148e-03 2.584893e+00 3.341567e-01 5.230786e+02 9.269999e+06 2.357090e-01 2.359391e-01 89
6.010300e-01 1.350539e+02 1.078891e+02 7.047518e+01 1.916334e+00 6.087865e-03 4.096780e+00 9.942934e-02 1.311406e+03 2.324074e+07 1.488578e-01 1.488599e-01 89
8.010300e-01 2.143030e+02 2.700498e+02 1.764247e+02 1.214699e+00 1.523811e-02 6.492958e+00 8.606647e-03 3.281839e+03 5.816074e+07 9.403700e-02 9.406707e-02 89
1.001030e+00 3.096785e+02 6.745737e+02 4.406054e+02 7.028477e-01 3.806420e-02 1.029065e+01 1.844723e-02 8.193061e+03 1.451974e+08 5.953021e-02 5.952700e-02 89
1.201030e+00 5.524909e+02 1.679881e+03 1.097072e+03 5.036051e-01 9.479069e-02 1.630957e+01 -8.047487e-03 2.038247e+04 3.612181e+08 3.771366e-02 3.771960e-02 89
-5.989700e-01 1.187321e+01 4.531842e-01 2.949430e-01 4.025596e+01 2.555886e-05 2.584893e-01 5.303524e+00 5.488523e+00 9.731700e+04 2.351239e+00 2.355869e+00 90
-3.989700e-01 2.154406e+01 1.105370e+00 7.255188e-01 2.969469e+01 6.234107e-05 4.096780e-01 5.036291e-01 1.342011e+01 2.379520e+05 1.482185e+00 1.469435e+00 90
-1.989700e-01 3.023849e+01 2.758962e+00 1.805484e+00 1.674814e+01 1.556010e-04 6.492958e-01 -6.563823e-01 3.347301e+01 5.935100e+05 9.339680e-01 9.345040e-01 90
1.029996e-03 4.942092e+01 6.868441e+00 4.481305e+00 1.102824e+01 3.873691e-04 1.029065e+00 6.109696e-01 8.343055e+01 1.479307e+06 5.904526e-01 5.917669e-01 90
2.010300e-01 7.618677e+01 1.715048e+01 1.118745e+01 6.810022e+00 9.672595e-04 1.630957e+00 -1.905875e-01 2.083097e+02 3.693540e+06 3.736419e-01 3.739349e-01 90
4.010300e-01 9.920792e+01 4.295431e+01 2.804793e+01 3.537085e+00 2.422554e-03 2.584893e+00 2.978026e-01 5.216962e+02 9.250196e+06 2.358210e-01 2.360946e-01 90
6.010300e-01 1.345500e+02 1.077316e+02 7.034599e+01 1.912690e+00 6.075890e-03 4.096780e+00 1.055360e-01 1.307873e+03 2.318990e+07 1.489547e-01 1.489669e-01 90
8.010300e-01 2.169502e+02 2.695771e+02 1.760557e+02 1.232282e+00 1.520372e-02 6.492958e+00 -3.030268e-04 3.271922e+03 5.801445e+07 9.411232e-02 9.414050e-02 90
1.001030e+00 3.090679e+02 6.732530e+02 4.396034e+02 7.030607e-01 3.797039e-02 1.029065e+01 1.024514e-02 8.166499e+03 1.448002e+08 5.958282e-02 5.957728e-02 90
1.201030e+00 5.487450e+02 1.676308e+03 1.094377e+03 5.014222e-01 9.454109e-02 1.630957e+01 -1.707109e-02 2.031272e+04 3.601648e+08 3.775046e-02 3.775628e-02 90
-5.989700e-01 1.190697e+01 4.553603e-01 2.964675e-01 4.016282e+01 2.563677e-05 2.584893e-01 5.192239e+00 5.505743e+00 9.779300e+04 2.344294e+00 2.349845e+00 91
-3.989700e-01 2.179555e+01 1.110385e+00 7.288139e-01 2.990550e+01 6.251462e-05 4.096780e-01 7.283748e-01 1.345963e+01 2.390700e+05 1.480036e+00 1.467144e+00 91
-1.989700e-01 3.090328e+01 2.770844e+00 1.813668e+00 1.703910e+01 1.559984e-04 6.492958e-01 -7.923182e-01 3.356700e+01 5.962170e+05 9.321757e-01 9.323806e-01 91
1.029996e-03 4.951664e+01 6.900823e+00 4.503003e+00 1.099636e+01 3.885161e-04 1.029065e+00 6.493841e-01 8.369063e+01 1.486513e+06 5.891603e-01 5.903068e-01 91
2.010300e-01 7.613850e+01 1.722575e+01 1.123776e+01 6.775237e+00 9.698093e-04 1.630957e+00 -2.134406e-01 2.088980e+02 3.710447e+06 3.728067e-01 3.731296e-01 91
4.010300e-01 1.013382e+02 4.314027e+01 2.817388e+01 3.596885e+00 2.428796e-03 2.584893e+00 2.954314e-01 5.231816e+02 9.292751e+06 2.353375e-01 2.355723e-01 91
6.010300e-01 1.348352e+02 1.082018e+02 7.066660e+01 1.908047e+00 6.091755e-03 4.096780e+00 1.199576e-01 1.311605e+03 2.329673e+07 1.486274e-01 1.486255e-01 91
8.010300e-01 2.201201e+02 2.707857e+02 1.768661e+02 1.244558e+00 1.524523e-02 6.492958e+00 -3.793025e-03 3.281739e+03 5.829025e+07 9.390775e-02 9.393644e-02 91
1.001030e+00 3.274448e+02 6.762079e+02 4.415881e+02 7.415164e-01 3.807048e-02 1.029065e+01 2.705428e-03 8.190216e+03 1.454746e+08 5.944740e-02 5.944606e-02 91
1.201030e+00 5.553649e+02 1.683508e+03 1.099234e+03 5.052291e-01 9.478145e-02 1.630957e+01 -9.838073e-03 2.037026e+04 3.618165e+08 3.766899e-02 3.767482e-02 91
-5.989700e-01 1.179788e+01 4.545682e-01 2.958111e-01 3.988315e+01 2.560226e-05 2.584893e-01 5.646156e+00 5.501493e+00 9.767900e+04 2.348592e+00 2.352593e+00 92
-3.989700e-01 2.156851e+01 1.108860e+00 7.276976e-01 2.963939e+01 6.245338e-05 4.096780e-01 7.028102e-01 1.345001e+01 2.388050e+05 1.481075e+00 1.468191e+00 92
-1.989700e-01 3.087888e+01 2.764874e+00 1.809095e+00 1.706869e+01 1.557237e-04 6.492958e-01 -6.771105e-01 3.352425e+01 5.952230e+05 9.333119e-01 9.337186e-01 92
1.029996e-03 4.987516e+01 6.889156e+00 4.495238e+00 1.109511e+01 3.880122e-04 1.029065e+00 6.676061e-01 8.360642e+01 1.484432e+06 5.896972e-01 5.908612e-01 92
2.010300e-01 7.673191e+01 1.719499e+01 1.121774e+01 6.840230e+00 9.684592e-04 1.630957e+00 -2.551078e-01 2.086829e+02 3.705165e+06 3.731615e-01 3.734946e-01 92
4.010300e-01 1.012222e+02 4.306418e+01 2.812412e+01 3.599125e+00 2.425468e-03 2.584893e+00 3.274887e-01 5.226553e+02 9.279745e+06 2.355398e-01 2.357826e-01 92
6.010300e-01 1.350139e+02 1.080115e+02 7.054216e+01 1.913946e+00 6.083443e-03 4.096780e+00 1.284132e-01 1.310314e+03 2.326463e+07 1.487589e-01 1.487555e-01 92
8.010300e-01 2.155744e+02 2.703018e+02 1.765548e+02 1.221006e+00 1.522398e-02 6.492958e+00 -1.192536e-02 3.278229e+03 5.820495e+07 9.398735e-02 9.401512e-02 92
1.001030e+00 3.025174e+02 6.750890e+02 4.408730e+02 6.861782e-01 3.802247e-02 1.029065e+01 1.602632e-02 8.182373e+03 1.452780e+08 5.950003e-02 5.949674e-02 92
1.201030e+00 5.411342e+02 1.680678e+03 1.097395e+03 4.931081e-01 9.465939e-02 1.630957e+01 -1.598128e-02 2.035015e+04 3.613170e+08 3.770133e-02 3.770742e-02 92
-5.989700e-01 1.188674e+01 4.536847e-01 2.952006e-01 4.026665e+01 2.553668e-05 2.584893e-01 5.340821e+00 5.484746e+00 9.744200e+04 2.349486e+00 2.353409e+00 93
-3.989700e-01 2.153983e+01 1.106466e+00 7.262293e-01 2.965982e+01 6.227996e-05 4.096780e-01 8.316661e-01 1.340212e+01 2.381020e+05 1.482451e+00 1.469536e+00 93
-1.989700e-01 3.093494e+01 2.761625e+00 1.807235e+00 1.711728e+01 1.554444e-04 6.492958e-01 -7.877902e-01 3.343426e+01 5.939930e+05 9.337224e-01 9.338916e-01 93
1.029996e-03 4.971284e+01 6.879779e+00 4.488234e+00 1.107626e+01 3.872441e-04 1.029065e+00 6.153881e-01 8.336711e+01 1.481100e+06 5.900454e-01 5.912474e-01 93
2.010300e-01 7.499706e+01 1.717276e+01 1.120192e+01 6.695019e+00 9.666079e-04 1.630957e+00 -2.250966e-01 2.081005e+02 3.697113e+06 3.733980e-01 3.737236e-01 93
4.010300e-01 1.003733e+02 4.300205e+01 2.807858e+01 3.574727e+00 2.420469e-03 2.584893e+00 3.447918e-01 5.211059e+02 9.257968e+06 2.357349e-01 2.359805e-01 93
6.010300e-01 1.347503e+02 1.078530e+02 7.042515e+01 1.913383e+00 6.070754e-03 4.096780e+00 1.146931e-01 1.306390e+03 2.320932e+07 1.488689e-01 1.488665e-01 93
8.010300e-01 2.180050e+02 2.699470e+02 1.762990e+02 1.236564e+00 1.519459e-02 6.492958e+00 1.346502e-02 3.269047e+03 5.807790e+07 9.404611e-02 9.407470e-02 93
1.001030e+00 3.114005e+02 6.742249e+02 4.402385e+02 7.073450e-01 3.795029e-02 1.029065e+01 1.073264e-02 8.160052e+03 1.449715e+08 5.953942e-02 5.953641e-02 93
1.201030e+00 5.531138e+02 1.678571e+03 1.095884e+03 5.047192e-01 9.448219e-02 1.630957e+01 -1.581706e-02 2.029508e+04 3.605624e+08 3.772429e-02 3.773030e-02 93
-5.989700e-01 1.196774e+01 4.535309e-01 2.952795e-01 4.053021e+01 2.553953e-05 2.584893e-01 5.570447e+00 5.488005e+00 9.745600e+04 2.350633e+00 2.353778e+00 94
-3.989700e-01 2.152268e+01 1.106985e+00 7.265220e-01 2.962426e+01 6.233726e-05 4.096780e-01 6.461023e-01 1.342341e+01 2.383730e+05 1.481865e+00 1.469360e+00 94
-1.989700e-01 3.046769e+01 2.761070e+00 1.806161e+00 1.686876e+01 1.554832e-04 6.492958e-01 -6.661534e-01 3.346075e+01 5.941960e+05 9.343408e-01 9.344024e-01 94
1.029996e-03 4.941525e+01 6.879464e+00 4.488494e+00 1.100932e+01 3.874008e-04 1.029065e+00 4.799048e-01 8.344819e+01 1.481873e+06 5.900111e-01 5.912330e-01 94
2.010300e-01 7.554303e+01 1.716855e+01 1.120201e+01 6.743706e+00 9.668068e-04 1.630957e+00 -1.335893e-01 2.082673e+02 3.698410e+06 3.733662e-01 3.737005e-01 94
4.010300e-01 1.002917e+02 4.300776e+01 2.808603e+01 3.570875e+00 2.421881e-03 2.584893e+00 3.063154e-01 5.217018e+02 9.264380e+06 2.356865e-01 2.359425e-01 94
6.010300e-01 1.350598e+02 1.078655e+02 7.044887e+01 1.917132e+00 6.074189e-03 4.096780e+00 1.141134e-01 1.307883e+03 2.322540e+07 1.488444e-01 1.488397e-01 94
8.010300e-01 2.173134e+02 2.699454e+02 1.763237e+02 1.232469e+00 1.520134e-02 6.492958e+00 -8.260472e-03 3.272358e+03 5.811053e+07 9.404036e-02 9.406601e-02 94
1.001030e+00 3.132757e+02 6.741782e+02 4.402864e+02 7.115269e-01 3.796476e-02 1.029065e+01 1.713401e-02 8.167639e+03 1.450409e+08 5.953460e-02 5.952943e-02 94
1.201030e+00 5.403713e+02 1.678328e+03 1.095864e+03 4.931006e-01 9.451109e-02 1.630957e+01 -6.268598e-03 2.031156e+04 3.606928e+08 3.772339e-02 3.772932e-02 94
-5.989700e-01 1.198424e+01 4.550734e-01 2.963765e-01 4.043587e+01 2.561773e-05 2.584893e-01 5.489115e+00 5.503434e+00 9.776300e+04 2.346525e+00 2.350186e+00 95
-3.989700e-01 2.169338e+01 1.110747e+00 7.290497e-01 2.975570e+01 6.252799e-05 4.096780e-01 5.651890e-01 1.346290e+01 2.391550e+05 1.479956e+00 1.467321e+00 95
-1.989700e-01 3.057430e+01 2.769727e+00 1.813305e+00 1.686109e+01 1.559180e-04 6.492958e-01 -5.677810e-01 3.356164e+01 5.961890e+05 9.322077e-01 9.325152e-01 95
1.029996e-03 4.990467e+01 6.900968e+00 4.502852e+00 1.108290e+01 3.884805e-04 1.029065e+00 6.478499e-01 8.370024e+01 1.486851e+06 5.891659e-01 5.903882e-01 95
2.010300e-01 7.574949e+01 1.722372e+01 1.123870e+01 6.740058e+00 9.695854e-04 1.630957e+00 -1.923050e-01 2.089037e+02 3.710965e+06 3.728113e-01 3.731154e-01 95
4.010300e-01 1.020745e+02 4.312983e+01 2.817073e+01 3.623422e+00 2.427935e-03 2.584893e+00 3.068155e-01 5.231214e+02 9.292728e+06 2.353649e-01 2.356072e-01 95
6.010300e-01 1.355803e+02 1.081924e+02 7.066788e+01 1.918556e+00 6.090540e-03 4.096780e+00 1.376679e-01 1.311633e+03 2.329984e+07 1.486406e-01 1.486371e-01 95
8.010300e-01 2.205623e+02 2.707678e+02 1.768791e+02 1.246966e+00 1.524250e-02 6.492958e+00 7.447872e-03 3.281758e+03 5.829715e+07 9.390899e-02 9.394120e-02 95
1.001030e+00 3.095710e+02 6.761879e+02 4.416429e+02 7.009533e-01 3.806507e-02 1.029065e+01 1.860585e-02 8.190463e+03 1.454954e+08 5.945432e-02 5.945194e-02 95
1.201030e+00 5.607814e+02 1.683155e+03 1.099134e+03 5.102028e-01 9.475090e-02 1.630957e+01 -1.564656e-02 2.036658e+04 3.617919e+08 3.767552e-02 3.768146e-02 95
-5.989700e-01 1.194429e+01 4.546007e-01 2.958619e-01 4.037117e+01 2.560698e-05 2.584893e-01 5.242766e+00 5.500760e+00 9.765500e+04 2.349265e+00 2.351958e+00 96
-3.989700e-01 2.188048e+01 1.109038e+00 7.280933e-01 3.005176e+01 6.247046e-05 4.096780e-01 6.965207e-01 1.345175e+01 2.388090e+05 1.480860e+00 1.467811e+00 96
-1.989700e-01 3.092402e+01 2.766627e+00 1.810833e+00 1.707723e+01 1.558399e-04 6.492958e-01 -7.558282e-01 3.353923e+01 5.954220e+05 9.328553e-01 9.331972e-01 96
1.029996e-03 4.943269e+01 6.891374e+00 4.497159e+00 1.099198e+01 3.881808e-04 1.029065e+00 4.989194e-01 8.363313e+01 1.484739e+06 5.894843e-01 5.908051e-01 96
2.010300e-01 7.603506e+01 1.720209e+01 1.122517e+01 6.773620e+00 9.689680e-04 1.630957e+00 -2.608583e-01 2.087462e+02 3.705871e+06 3.730755e-01 3.733894e-01 96
4.010300e-01 1.014604e+02 4.307388e+01 2.813383e+01 3.606347e+00 2.426287e-03 2.584893e+00 3.076977e-01 5.227425e+02 9.280248e+06 2.355228e-01 2.357691e-01 96
6.010300e-01 1.360314e+02 1.080535e+02 7.057217e+01 1.927550e+00 6.086490e-03 4.096780e+00 1.339877e-01 1.310684e+03 2.326857e+07 1.487334e-01 1.487337e-01 96
8.010300e-01 2.157829e+02 2.704146e+02 1.766443e+02 1.221567e+00 1.523205e-02 6.492958e+00 1.229442e-02 3.279382e+03 5.821886e+07 9.397041e-02 9.399845e-02 96
1.001030e+00 3.135381e+02 6.753481e+02 4.410781e+02 7.108450e-01 3.804135e-02 1.029065e+01 1.694790e-02 8.185097e+03 1.453100e+08 5.948953e-02 5.948618e-02 96
1.201030e+00 5.589572e+02 1.681458e+03 1.097971e+03 5.090820e-01 9.471404e-02 1.630957e+01 -1.055773e-02 2.035743e+04 3.614054e+08 3.769442e-02 3.769958e-02 96
-5.989700e-01 1.188718e+01 4.549279e-01 2.963000e-01 4.011874e+01 2.559513e-05 2.584893e-01 5.556355e+00 5.497750e+00 9.771700e+04 2.345439e+00 2.351081e+00 97
